epoch, sum_loss, avg_loss, val_loss, val_acc, train_acc, total_time
1, 3.6989136934280396, 1.8494568467140198, 0.8927797675132751, 0.8276999592781067, 0.8160833716392517, 0.6825504302978516
2, 1.605725646018982, 0.802862823009491, 0.5372282266616821, 0.9061999917030334, 0.8984166979789734, 1.4401195049285889
3, 1.0226399898529053, 0.5113199949264526, 0.3852456510066986, 0.9314999580383301, 0.9241833686828613, 2.1972012519836426
4, 0.7591621279716492, 0.3795810639858246, 0.30557364225387573, 0.9448999762535095, 0.9365000128746033, 2.9535975456237793
5, 0.6146042943000793, 0.3073021471500397, 0.25689497590065, 0.9519000053405762, 0.9445000290870667, 3.7728543281555176
6, 0.5231689661741257, 0.26158448308706284, 0.22379125654697418, 0.9571999907493591, 0.9503166675567627, 4.525026798248291
7, 0.4598582535982132, 0.2299291267991066, 0.19974352419376373, 0.9598999619483948, 0.9547666907310486, 5.346549987792969
8, 0.41315215826034546, 0.20657607913017273, 0.18143011629581451, 0.9621999859809875, 0.9581833481788635, 6.1028501987457275
9, 0.37705595791339874, 0.18852797895669937, 0.166936993598938, 0.9642999768257141, 0.9607666730880737, 6.8561084270477295
10, 0.3481937646865845, 0.17409688234329224, 0.15520673990249634, 0.965399980545044, 0.9630500078201294, 7.6401801109313965
11, 0.3244854360818863, 0.16224271804094315, 0.14545856416225433, 0.9667999744415283, 0.9650999903678894, 8.392237186431885
12, 0.3046129494905472, 0.1523064747452736, 0.13720917701721191, 0.9680999517440796, 0.9666500091552734, 9.260462999343872
13, 0.28764708340168, 0.14382354170084, 0.1301315724849701, 0.9686999917030334, 0.9683499932289124, 10.014209508895874
14, 0.2729501277208328, 0.1364750638604164, 0.12396951019763947, 0.9697999954223633, 0.9695667028427124, 10.768397808074951
15, 0.2600446045398712, 0.1300223022699356, 0.11857138574123383, 0.9705999493598938, 0.970633327960968, 11.727862358093262
16, 0.24859391897916794, 0.12429695948958397, 0.11379259079694748, 0.9709999561309814, 0.9716166853904724, 12.526359796524048
17, 0.23835605382919312, 0.11917802691459656, 0.10951545089483261, 0.9721999764442444, 0.9726499915122986, 13.27777099609375
18, 0.22915353626012802, 0.11457676813006401, 0.10566025227308273, 0.9729999899864197, 0.9733666777610779, 14.035225868225098
19, 0.22081011533737183, 0.11040505766868591, 0.1021692305803299, 0.973099946975708, 0.9743833541870117, 14.788913249969482
20, 0.2131899669766426, 0.1065949834883213, 0.09899065643548965, 0.9736999869346619, 0.9751999974250793, 15.602238893508911
21, 0.20620613545179367, 0.10310306772589684, 0.09608853608369827, 0.9740999937057495, 0.9757166504859924, 16.422105312347412
22, 0.1997784972190857, 0.09988924860954285, 0.09340805560350418, 0.9746999740600586, 0.9763500094413757, 17.173974752426147
23, 0.193826824426651, 0.0969134122133255, 0.0909600481390953, 0.9753999710083008, 0.9768833518028259, 17.961023330688477
