epoch, sum_loss, avg_loss, val_loss, val_acc, train_acc, total_time
1, 7.539978325366974, 0.9424972906708717, 0.3239838778972626, 0.9362999796867371, 0.9300333261489868, 0.9073717594146729
2, 2.0623808801174164, 0.25779761001467705, 0.18872056901454926, 0.9594999551773071, 0.9566666483879089, 1.728644609451294
3, 1.3573323041200638, 0.16966653801500797, 0.14009054005146027, 0.9669999480247498, 0.9666000008583069, 2.7089335918426514
4, 1.056090533733368, 0.132011316716671, 0.1146002784371376, 0.9717999696731567, 0.9717333316802979, 3.531066417694092
5, 0.8840065896511078, 0.11050082370638847, 0.09873911738395691, 0.9753999710083008, 0.9752166867256165, 4.409119367599487
6, 0.7700685448944569, 0.09625856811180711, 0.08790804445743561, 0.9774999618530273, 0.9776333570480347, 5.327214956283569
7, 0.6879263892769814, 0.08599079865962267, 0.08007338643074036, 0.9787999987602234, 0.9794666767120361, 6.147673606872559
8, 0.6251219287514687, 0.07814024109393358, 0.07405095547437668, 0.9802999496459961, 0.9814333319664001, 7.145238399505615
9, 0.5751037895679474, 0.07188797369599342, 0.06924615055322647, 0.9810999631881714, 0.9826333522796631, 7.965273380279541
10, 0.5337718687951565, 0.06672148359939456, 0.06534362584352493, 0.9818999767303467, 0.9837166666984558, 9.015706777572632
11, 0.49874891340732574, 0.06234361417591572, 0.06212626397609711, 0.9828999638557434, 0.9846333265304565, 9.834324836730957
12, 0.46854565292596817, 0.05856820661574602, 0.05940917506814003, 0.9833999872207642, 0.9855333566665649, 10.72839641571045
13, 0.44221682846546173, 0.055277103558182716, 0.05708937346935272, 0.9837999939918518, 0.9863666892051697, 11.568949460983276
14, 0.41888867504894733, 0.05236108438111842, 0.05509401112794876, 0.9843999743461609, 0.9870666861534119, 12.386448860168457
15, 0.39799647964537144, 0.04974955995567143, 0.05335478484630585, 0.98499995470047, 0.9876000285148621, 13.389096021652222
16, 0.37923883087933064, 0.04740485385991633, 0.05184057727456093, 0.9851999878883362, 0.9882667064666748, 14.210096836090088
17, 0.3621879741549492, 0.04527349676936865, 0.05048472806811333, 0.9848999977111816, 0.9889833331108093, 15.125272512435913
18, 0.3464592844247818, 0.043307410553097725, 0.04930964484810829, 0.9851999878883362, 0.9894999861717224, 16.021717309951782
19, 0.3319938238710165, 0.04149922798387706, 0.04824071750044823, 0.9854999780654907, 0.9899166822433472, 16.84115505218506
20, 0.3187004178762436, 0.03983755223453045, 0.04726444557309151, 0.9856999516487122, 0.9901833534240723, 17.816897869110107
21, 0.30614723078906536, 0.03826840384863317, 0.04638354107737541, 0.9865999817848206, 0.9906666874885559, 18.63832378387451
22, 0.294534157961607, 0.03681676974520087, 0.04561169445514679, 0.9864999651908875, 0.9909000396728516, 19.638290643692017
23, 0.2836598362773657, 0.03545747953467071, 0.04490268602967262, 0.9869999885559082, 0.9912999868392944, 20.45985770225525
24, 0.27347669564187527, 0.03418458695523441, 0.04424591735005379, 0.9869999885559082, 0.9919166564941406, 21.30745244026184
25, 0.26380274910479784, 0.03297534363809973, 0.04364919662475586, 0.9866999983787537, 0.9923000335693359, 22.157463312149048
26, 0.2546845702454448, 0.0318355712806806, 0.0430850088596344, 0.986799955368042, 0.9925833344459534, 22.978625774383545
27, 0.24607591331005096, 0.03075948916375637, 0.042572300881147385, 0.9870999455451965, 0.9928500056266785, 23.964274883270264
28, 0.23793424759060144, 0.02974178094882518, 0.04209301248192787, 0.9870999455451965, 0.993316650390625, 24.7842538356781
29, 0.23020860459655523, 0.028776075574569404, 0.0416695736348629, 0.9873999953269958, 0.9936000108718872, 25.689618587493896
30, 0.22281136456876993, 0.02785142057109624, 0.041315436363220215, 0.9873999953269958, 0.9939333200454712, 26.58856773376465
31, 0.21566258370876312, 0.02695782296359539, 0.04090770334005356, 0.9872999787330627, 0.9941333532333374, 27.41004991531372
32, 0.20903351064771414, 0.026129188830964267, 0.04055982828140259, 0.9874999523162842, 0.9943333268165588, 28.39342975616455
33, 0.2025288911536336, 0.0253161113942042, 0.04022948443889618, 0.9878000020980835, 0.9945999979972839, 29.21580410003662
34, 0.19637788645923138, 0.024547235807403922, 0.03995294123888016, 0.9878999590873718, 0.9948833584785461, 30.204627752304077
35, 0.19045541901141405, 0.023806927376426756, 0.03969080373644829, 0.9878999590873718, 0.995116651058197, 31.02432894706726
36, 0.1847566431388259, 0.023094580392353237, 0.039489563554525375, 0.9878000020980835, 0.9952999949455261, 31.868597984313965
37, 0.17922828067094088, 0.02240353508386761, 0.03922171890735626, 0.9878999590873718, 0.9956333637237549, 32.70677208900452
38, 0.17398035619407892, 0.021747544524259865, 0.0390179306268692, 0.9878999590873718, 0.9957666993141174, 33.526448488235474
39, 0.1689193956553936, 0.0211149244569242, 0.03884893283247948, 0.988099992275238, 0.99590003490448, 34.52818822860718
40, 0.16413586772978306, 0.020516983466222882, 0.03873802348971367, 0.9879999756813049, 0.996066689491272, 35.34569478034973
41, 0.15944431442767382, 0.019930539303459227, 0.03856581822037697, 0.9883999824523926, 0.9962166547775269, 36.24301362037659
42, 0.1549201374873519, 0.019365017185918987, 0.03840919956564903, 0.9883999824523926, 0.9964166879653931, 37.13565492630005
43, 0.15054512675851583, 0.01881814084481448, 0.03824237734079361, 0.988599956035614, 0.9966000318527222, 37.95516300201416
44, 0.14632143126800656, 0.01829017890850082, 0.03811151906847954, 0.9888999462127686, 0.9967833161354065, 38.96296834945679
45, 0.14227849151939154, 0.017784811439923942, 0.03804151713848114, 0.9886999726295471, 0.9969666600227356, 39.78287672996521
46, 0.13830105680972338, 0.017287632101215422, 0.03793240338563919, 0.9886999726295471, 0.9971166849136353, 40.7849760055542
47, 0.13453544862568378, 0.016816931078210473, 0.037832703441381454, 0.988599956035614, 0.9972666501998901, 41.60523462295532
