epoch, sum_loss, avg_loss, val_loss, val_acc, train_acc, total_time
1, 7.2377848625183105, 3.6188924312591553, 6.018860816955566, 0.39149999618530273, 0.38374999165534973, 0.6816463470458984
2, 7.755027770996094, 3.877513885498047, 2.0242509841918945, 0.6376999616622925, 0.633233368396759, 1.4372265338897705
3, 3.188496232032776, 1.594248116016388, 0.9281080961227417, 0.7745999693870544, 0.768833339214325, 2.19275164604187
4, 1.6010968685150146, 0.8005484342575073, 0.6779952645301819, 0.8317999839782715, 0.819516658782959, 2.945913076400757
5, 1.2858681678771973, 0.6429340839385986, 0.4718087315559387, 0.8815999627113342, 0.8745999932289124, 3.697110176086426
6, 0.9988834857940674, 0.4994417428970337, 0.4516110420227051, 0.8755999803543091, 0.867566704750061, 4.54993200302124
7, 0.8859877288341522, 0.4429938644170761, 0.3313925862312317, 0.9049999713897705, 0.8963666558265686, 5.299657821655273
8, 0.7557286024093628, 0.3778643012046814, 0.3176284730434418, 0.9062999486923218, 0.8955333232879639, 6.0574259757995605
9, 0.6752480864524841, 0.33762404322624207, 0.27284082770347595, 0.9204999804496765, 0.9135500192642212, 6.81017541885376
10, 0.5993304550647736, 0.2996652275323868, 0.2671191990375519, 0.9217000007629395, 0.9172000288963318, 7.564621448516846
11, 0.5478655397891998, 0.2739327698945999, 0.23408444225788116, 0.9292999505996704, 0.9245166778564453, 8.366727352142334
12, 0.4991754740476608, 0.2495877370238304, 0.23901554942131042, 0.9265999794006348, 0.9219666719436646, 9.119370222091675
13, 0.4866705983877182, 0.2433352991938591, 0.1986134797334671, 0.939799964427948, 0.9347333312034607, 9.871400356292725
14, 0.42725618183612823, 0.21362809091806412, 0.19519196450710297, 0.9399999976158142, 0.9370999932289124, 10.6235191822052
15, 0.4177907854318619, 0.20889539271593094, 0.1757992058992386, 0.9474999904632568, 0.9426000118255615, 11.375800848007202
16, 0.3793984353542328, 0.1896992176771164, 0.16574609279632568, 0.9479999542236328, 0.9436333179473877, 12.130278587341309
17, 0.3651155084371567, 0.18255775421857834, 0.160599023103714, 0.9484999775886536, 0.9444833397865295, 12.926480293273926
18, 0.348904550075531, 0.1744522750377655, 0.14903157949447632, 0.9539999961853027, 0.9501833319664001, 13.681666374206543
19, 0.3276161700487137, 0.16380808502435684, 0.14368195831775665, 0.9560999870300293, 0.9523833394050598, 14.49627137184143
20, 0.31545595824718475, 0.15772797912359238, 0.13636763393878937, 0.9565999507904053, 0.9542500376701355, 15.248028039932251
21, 0.3013726621866226, 0.1506863310933113, 0.13241837918758392, 0.9567999839782715, 0.9550166726112366, 15.999590873718262
22, 0.29110661149024963, 0.14555330574512482, 0.12802430987358093, 0.9591999650001526, 0.9571833610534668, 16.851826429367065
23, 0.27794431149959564, 0.13897215574979782, 0.1248762309551239, 0.9607999920845032, 0.9586333632469177, 17.605788230895996
24, 0.26877422630786896, 0.13438711315393448, 0.12088830769062042, 0.9625999927520752, 0.9603666663169861, 18.45546293258667
25, 0.2591251879930496, 0.1295625939965248, 0.11589239537715912, 0.9632999897003174, 0.9616667032241821, 19.209527254104614
26, 0.2495347335934639, 0.12476736679673195, 0.11213067919015884, 0.9639999866485596, 0.9624333381652832, 20.10576605796814
27, 0.2419530749320984, 0.1209765374660492, 0.10824248939752579, 0.9651999473571777, 0.9639000296592712, 20.87278151512146
