epoch, sum_loss, avg_loss, val_loss, val_acc, train_acc, total_time
1, 1924.049703553319, 0.25653996047377586, 0.07945774495601654, 0.9763999581336975, 0.9769166707992554, 22.200376272201538
2, 751.2624647170305, 0.1001683286289374, 0.058908961713314056, 0.9820999503135681, 0.9847666621208191, 44.52678990364075
3, 423.3180033862591, 0.05644240045150121, 0.049558497965335846, 0.9853000044822693, 0.988099992275238, 66.5060167312622
4, 290.6233265697956, 0.038749776875972745, 0.04803251847624779, 0.9853000044822693, 0.9891666769981384, 88.88169956207275
5, 181.71528828144073, 0.0242287051041921, 0.05124565586447716, 0.9853000044822693, 0.9906333684921265, 111.52550888061523
6, 190.24767395853996, 0.025366356527805327, 0.05402441322803497, 0.984499990940094, 0.9898999929428101, 134.5055947303772
7, 154.10662004351616, 0.02054754933913549, 0.048255037516355515, 0.9868999719619751, 0.991433322429657, 157.38556218147278
8, 86.57374167442322, 0.011543165556589763, 0.05406465381383896, 0.9871999621391296, 0.9918000102043152, 180.47998642921448
9, 609.0542251467705, 0.08120723001956939, 0.06296834349632263, 0.9813999533653259, 0.9834833145141602, 203.36369585990906
10, 229.19790467619896, 0.030559720623493193, 0.04369351267814636, 0.9873999953269958, 0.9898333549499512, 225.97367548942566
11, 106.20306101441383, 0.014160408135255178, 0.04356277361512184, 0.9882999658584595, 0.9926333427429199, 248.77079677581787
12, 142.5135797560215, 0.0190018106341362, 0.06142463907599449, 0.9842999577522278, 0.9882333278656006, 271.3090147972107
13, 419.3920521736145, 0.05591894028981527, 0.18582303822040558, 0.9455999732017517, 0.9440333247184753, 294.2169463634491
14, 1114.0497416853905, 0.14853996555805207, 0.06318439543247223, 0.9812999963760376, 0.9824000000953674, 316.98836159706116
15, 478.516958206892, 0.06380226109425227, 0.04644645005464554, 0.9854999780654907, 0.9868833422660828, 339.67546558380127
16, 281.5922121703625, 0.03754562828938166, 0.04186312109231949, 0.9866999983787537, 0.9893333315849304, 362.20170307159424
17, 201.6258257329464, 0.026883443431059518, 0.04603997990489006, 0.9854999780654907, 0.9884666800498962, 384.50542664527893
18, 138.82142028212547, 0.018509522704283396, 0.04923452436923981, 0.9864999651908875, 0.9891166687011719, 406.87783551216125
19, 107.65386414527893, 0.014353848552703857, 0.049148064106702805, 0.9855999946594238, 0.9895166754722595, 429.50547456741333
20, 75.69079446792603, 0.010092105929056804, 0.05514506250619888, 0.9851999878883362, 0.9896667003631592, 451.7335183620453
21, 80.47194942831993, 0.010729593257109324, 0.05155191570520401, 0.9856999516487122, 0.989300012588501, 474.9199357032776
22, 81.35819578170776, 0.010847759437561035, 0.056051768362522125, 0.9840999841690063, 0.9893500208854675, 497.2323622703552
23, 388.98312106728554, 0.05186441614230474, 0.06911476701498032, 0.9819999933242798, 0.9849333167076111, 519.342761516571
24, 231.87080177664757, 0.03091610690355301, 0.05722949653863907, 0.9851999878883362, 0.9892333149909973, 542.3250708580017
25, 97.88098615407944, 0.013050798153877259, 0.04880693554878235, 0.9872999787330627, 0.9916000366210938, 564.6616435050964
26, 45.402439415454865, 0.006053658588727315, 0.048329874873161316, 0.986799955368042, 0.9919666647911072, 586.9545695781708
27, 21.826712667942047, 0.0029102283557256065, 0.03760594129562378, 0.9891999959945679, 0.9943166971206665, 610.0464267730713
28, 18.431850016117096, 0.002457580002148946, 0.03784480318427086, 0.9900999665260315, 0.9946500062942505, 633.1679332256317
29, 7.621382772922516, 0.001016184369723002, 0.03743753209710121, 0.9892999529838562, 0.9952000379562378, 655.5606484413147
