epoch, sum_loss, avg_loss, val_loss, val_acc, train_acc, total_time
1, 15.514567367732525, 0.26295876894461906, 0.08081411570310593, 0.9785999655723572, 0.978783369064331, 1.3977513313293457
2, 4.004350151866674, 0.06787034155706227, 0.05533972010016441, 0.9846999645233154, 0.9873499870300293, 2.677562952041626
3, 2.721352005377412, 0.0461246102606341, 0.04620746895670891, 0.9864999651908875, 0.9911666512489319, 4.1267924308776855
4, 2.056283051148057, 0.03485225510420436, 0.041721295565366745, 0.9876999855041504, 0.9935833215713501, 5.453799247741699
5, 1.6241358299739659, 0.027527725931762132, 0.039336107671260834, 0.9881999492645264, 0.9952666759490967, 6.719643831253052
6, 1.3144260616973042, 0.022278407825378037, 0.03796292841434479, 0.988099992275238, 0.996483325958252, 8.188340425491333
7, 1.0755209363996983, 0.01822916841355421, 0.03700895234942436, 0.9884999990463257, 0.9975833296775818, 9.363392353057861
8, 0.888828594237566, 0.015064891427755356, 0.03613836690783501, 0.9888999462127686, 0.9981499910354614, 10.81690788269043
9, 0.7380149713717401, 0.012508728328334578, 0.035524290055036545, 0.9887999892234802, 0.9988000392913818, 12.28916621208191
10, 0.6163353798910975, 0.010446362371035552, 0.03525092452764511, 0.9888999462127686, 0.9991500377655029, 13.483252048492432
11, 0.5209102868102491, 0.00882898791203812, 0.03495762124657631, 0.9892999529838562, 0.9992833733558655, 14.944830417633057
12, 0.44321862421929836, 0.0075121800715135315, 0.03488091751933098, 0.9891999959945679, 0.9995166659355164, 16.445587635040283
13, 0.3795932335779071, 0.006433783619964527, 0.034731775522232056, 0.9894999861717224, 0.9995999932289124, 17.631863594055176
14, 0.32933660270646214, 0.00558197631705868, 0.034554220736026764, 0.9893999695777893, 0.9997000098228455, 19.1073215007782
15, 0.2885814714245498, 0.004891211380077116, 0.03463247790932655, 0.9893999695777893, 0.9997333288192749, 20.567407369613647
16, 0.25444164755754173, 0.004312570297585453, 0.03444719687104225, 0.9894999861717224, 0.9998666644096375, 21.78696346282959
17, 0.22623267420567572, 0.0038344521051809446, 0.034458525478839874, 0.9893999695777893, 0.999916672706604, 23.263222455978394
18, 0.20262022269889712, 0.0034342410626931716, 0.034581009298563004, 0.9893999695777893, 0.9999333620071411, 24.759530544281006
19, 0.18274693051353097, 0.0030974056019242536, 0.034687064588069916, 0.9893999695777893, 0.9999666810035706, 25.95206570625305
20, 0.16592178354039788, 0.002812233619328778, 0.034582771360874176, 0.9893999695777893, 0.9999666810035706, 27.440749168395996
21, 0.15103393327444792, 0.002559897174143185, 0.034868016839027405, 0.9892999529838562, 0.9999833703041077, 28.849172353744507
22, 0.13892833096906543, 0.002354717474051956, 0.034854136407375336, 0.9896000027656555, 0.9999833703041077, 30.128416061401367
23, 0.12814526329748333, 0.0021719536152115817, 0.034833088517189026, 0.989799976348877, 0.9999833703041077, 31.57862687110901
24, 0.11867534043267369, 0.0020114464480114184, 0.034919898957014084, 0.9899999499320984, 0.9999833703041077, 32.92120289802551
25, 0.11059673642739654, 0.0018745209563965515, 0.03509572520852089, 0.9899999499320984, 0.9999833703041077, 34.195685625076294
26, 0.10325912502594292, 0.0017501546614566597, 0.03524143248796463, 0.9896999597549438, 1.0, 35.67223811149597
