epoch, sum_loss, avg_loss, val_loss, val_acc, train_acc, total_time
1, 67516.49012345076, 4.501099341563384, 3.2282986640930176, 0.8714999556541443, 0.8676833510398865, 106.27927350997925
2, 62623.28927731514, 4.174885951821009, 2.584336280822754, 0.9537999629974365, 0.9492666721343994, 193.1902801990509
3, 64639.48688340187, 4.309299125560124, 1.458797812461853, 0.9657999873161316, 0.9620167016983032, 280.54377460479736
4, 61657.842121362686, 4.110522808090845, 1.5091769695281982, 0.9732999801635742, 0.9698666930198669, 368.01689982414246
5, 58917.93065929413, 3.927862043952942, 1.2295109033584595, 0.9761999845504761, 0.9783333539962769, 454.21644115448
6, 62183.80576348305, 4.14558705089887, 1.7122095823287964, 0.9763000011444092, 0.9746000170707703, 541.5955333709717
7, 60077.22736120224, 4.005148490746816, 2.324139356613159, 0.9784999489784241, 0.9795500040054321, 628.6470546722412
8, 59824.41437911987, 3.9882942919413247, 2.3810572624206543, 0.9758999943733215, 0.9750000238418579, 714.9429039955139
9, 64057.19129610062, 4.270479419740041, 3.802816390991211, 0.9657999873161316, 0.9690833687782288, 801.3256118297577
10, 60917.514822006226, 4.061167654800415, 2.8802571296691895, 0.9772999882698059, 0.979033350944519, 888.0163507461548
11, 58714.5813164711, 3.9143054210980734, 3.6645069122314453, 0.9803999662399292, 0.9832167029380798, 974.4444489479065
12, 60638.34431409836, 4.0425562876065575, 3.076721429824829, 0.9782999753952026, 0.9787333607673645, 1061.1699271202087
13, 61832.72303390503, 4.122181535593668, 2.2891733646392822, 0.9819999933242798, 0.9845166802406311, 1148.1283478736877
14, 64258.316895484924, 4.283887793032329, 3.6587460041046143, 0.9809999465942383, 0.9839666485786438, 1234.780855178833
15, 64532.87760448456, 4.3021918402989705, 3.4908547401428223, 0.9810999631881714, 0.982783317565918, 1321.4167993068695
16, 62726.30138683319, 4.181753425788879, 6.7125163078308105, 0.9617999792098999, 0.9668333530426025, 1407.8454539775848
17, 64876.79136943817, 4.325119424629212, 6.802008628845215, 0.9483999609947205, 0.949150025844574, 1494.3976233005524
18, 65443.47615146637, 4.362898410097758, 3.3187239170074463, 0.9828999638557434, 0.9838666915893555, 1581.6295049190521
19, 64746.32426929474, 4.316421617952982, 2.316469430923462, 0.9846999645233154, 0.9858666658401489, 1667.963088274002
20, 66239.45392513275, 4.41596359500885, 6.011433124542236, 0.9769999980926514, 0.9800166487693787, 1754.4273405075073
21, 65159.22417926788, 4.343948278617859, 2.339805841445923, 0.9853000044822693, 0.9875666499137878, 1841.7882769107819
22, 65948.68111038208, 4.396578740692139, 4.378318786621094, 0.9827999472618103, 0.9854666590690613, 1928.499832391739
23, 66266.68708992004, 4.417779139328003, 5.493456840515137, 0.9801999926567078, 0.9849500060081482, 2014.739999294281
24, 66511.81747817993, 4.434121165211995, 6.6542134284973145, 0.9799999594688416, 0.9816166758537292, 2101.657274723053
25, 67358.48975372314, 4.490565983581543, 5.714730739593506, 0.9856999516487122, 0.9891833662986755, 2188.2830822467804
26, 70217.97316837311, 4.681198211224874, 6.224452972412109, 0.9827999472618103, 0.9859833717346191, 2275.004733324051
27, 70187.96999359131, 4.679197999572754, 9.084135055541992, 0.9829999804496765, 0.9876500368118286, 2361.496237754822
28, 73827.12910461426, 4.921808606974284, 5.610899448394775, 0.9869999885559082, 0.989983320236206, 2448.371706008911
29, 71409.18730449677, 4.760612486966451, 5.255613803863525, 0.9863999485969543, 0.9900833368301392, 2535.278864622116
30, 74020.9123249054, 4.9347274883270265, 7.696975231170654, 0.9857999682426453, 0.9901333451271057, 2621.2522473335266
