epoch, sum_loss, avg_loss, val_loss, val_acc, train_acc, total_time
1, 27.333278313279152, 0.9111092771093051, 0.2095879167318344, 0.9384999871253967, 0.9351833462715149, 0.9806835651397705
2, 4.7382011115550995, 0.15794003705183665, 0.10347319394350052, 0.9666999578475952, 0.966866672039032, 2.0823428630828857
3, 2.8244419284164906, 0.09414806428054968, 0.07463637739419937, 0.9753999710083008, 0.9772833585739136, 3.1056559085845947
4, 2.11797034740448, 0.07059901158014933, 0.06330974400043488, 0.9799999594688416, 0.982699990272522, 4.151470899581909
5, 1.6528450157493353, 0.055094833858311175, 0.054995134472846985, 0.983299970626831, 0.9861666560173035, 5.176297187805176
6, 1.3622961696237326, 0.045409872320791085, 0.051899541169404984, 0.9835999608039856, 0.9872000217437744, 6.269273996353149
7, 1.2356138676404953, 0.04118712892134984, 0.05708444118499756, 0.9824999570846558, 0.9863499999046326, 7.295865297317505
8, 1.1351961977779865, 0.037839873259266216, 0.05436709523200989, 0.9838999509811401, 0.9885166883468628, 8.397555351257324
9, 0.9541124943643808, 0.03180374981214603, 0.049180835485458374, 0.9855999946594238, 0.9907166957855225, 9.425514936447144
10, 0.8289735512807965, 0.027632451709359886, 0.04722622409462929, 0.986799955368042, 0.9920666813850403, 10.52452278137207
11, 0.7412411421537399, 0.02470803807179133, 0.051531434059143066, 0.9855999946594238, 0.9913333654403687, 11.55090594291687
12, 0.7626474630087614, 0.025421582100292047, 0.054334186017513275, 0.9863999485969543, 0.9913166761398315, 12.639681816101074
13, 0.8237184006720781, 0.027457280022402605, 0.05275654420256615, 0.9864999651908875, 0.9913333654403687, 13.668201208114624
14, 0.8292296621948481, 0.02764098873982827, 0.060095641762018204, 0.9846999645233154, 0.9907166957855225, 14.77552318572998
15, 0.7789395768195391, 0.0259646525606513, 0.07312231510877609, 0.9830999970436096, 0.989133358001709, 15.802381753921509
16, 0.7122740037739277, 0.023742466792464258, 0.05131160095334053, 0.9868999719619751, 0.994616687297821, 16.906282901763916
