DATASET,OPTIMIZER,LOSS,MINI-BATCH SIZE,LEARNING RATE,TRAINING LOSS,TRAINING ACCURACY,TRAINING F1,VALIDATION LOSS,VALIDATION ACCURACY,VALIDATION F1,TOTAL TRAINING TIME,TEST LOSS,TEST ACCURACY,TEST F1,CONVERGED AT EPOCH
fashion_mnist,sgd,mse,3,0.6457748325074419,,0.1,0.01818181818181818,,0.1,0.018181818181818184,191.07999420166016,,0.1,0.018181818181818184,0.006666666666666667
fashion_mnist,sgd,mse,3,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,190.59980130195618,,0.1,0.018181818181818184,0.01
fashion_mnist,sgd,mse,3,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,191.51011776924133,,0.1,0.018181818181818184,0.006666666666666667
fashion_mnist,sgd,mse,3,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,192.1776397228241,,0.1,0.018181818181818184,100.0
fashion_mnist,sgd,mse,3,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,192.57581758499146,,0.1,0.018181818181818184,0.006666666666666667
fashion_mnist,sgd,mse,4,0.05,0.005231943368893199,0.8177777777777778,0.8067059568633697,0.040664028376340866,0.75,0.7327936507936508,143.61910462379456,0.04830777645111084,0.73,0.717058998569537,0.008888888888888889
fashion_mnist,sgd,mse,4,0.08340502686000296,0.010074118140041213,0.7977777777777778,0.7883819114620428,0.04737628623843193,0.72,0.7079807473228525,145.19994187355042,0.04629826918244362,0.728,0.7171424721942098,100.0
fashion_mnist,sgd,mse,4,0.1391279701103562,0.022138179083962716,0.6877777777777778,0.6733254085205559,0.05978858470916748,0.64,0.6412210109268932,144.20121335983276,0.06008598580956459,0.655,0.6417879280851717,0.057777777777777775
fashion_mnist,sgd,mse,4,0.23207944168063888,0.10000000149011612,0.1,0.01818181818181818,0.10000000149011612,0.1,0.018181818181818184,145.05254650115967,0.10000000894069672,0.1,0.018198362147406735,0.022222222222222223
fashion_mnist,sgd,mse,4,0.38713184134056344,0.10000000149011612,0.1,0.01818181818181818,0.10000000149011612,0.1,0.018181818181818184,144.10898160934448,0.24903464317321777,0.1,0.018181818181818184,0.008888888888888889
fashion_mnist,sgd,mse,4,0.6457748325074419,0.10000000149011612,0.1,0.01829268292682927,10.685794830322266,0.1,0.01834862385321101,144.7154836654663,98.19898986816406,0.1,0.018264840182648404,0.013333333333333334
fashion_mnist,sgd,mse,4,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,145.85776662826538,,0.1,0.018181818181818184,0.022222222222222223
fashion_mnist,sgd,mse,4,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,145.2808792591095,,0.1,0.018181818181818184,0.008888888888888889
fashion_mnist,sgd,mse,4,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,144.7314019203186,,0.1,0.018181818181818184,0.017777777777777778
fashion_mnist,sgd,mse,4,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,143.628892660141,,0.1,0.018181818181818184,0.008888888888888889
fashion_mnist,sgd,mse,5,0.05,0.0035579533868656987,0.8588888888888889,0.8578940037716352,0.044042475521564484,0.73,0.7310364324358133,114.97489166259766,0.042080026119947433,0.763,0.7644544770315781,0.022222222222222223
fashion_mnist,sgd,mse,5,0.08340502686000296,0.005324529509385279,0.8533333333333334,0.8515598735440865,0.045731693506240845,0.71,0.7027022139554109,115.35997986793518,0.03943788632750511,0.76,0.7550879434414113,0.011111111111111112
fashion_mnist,sgd,mse,5,0.1391279701103562,0.007409766530791886,0.8277777777777777,0.8245785087373518,0.051213622093200684,0.7,0.7003210678210678,115.58921003341675,0.04550040140748024,0.741,0.7342338413836375,0.016666666666666666
fashion_mnist,sgd,mse,5,0.23207944168063888,0.0644418919048298,0.47,0.4159235120289707,0.07424923777580261,0.4,0.3712231559290383,116.84422159194946,0.07404246926307678,0.442,0.393251634743794,0.011111111111111112
fashion_mnist,sgd,mse,5,0.38713184134056344,0.10000000149011612,0.1,0.018255578093306288,0.10000000149011612,0.1,0.018181818181818184,115.1916024684906,0.13786135613918304,0.1,0.018281535648994516,0.027777777777777776
fashion_mnist,sgd,mse,5,0.6457748325074419,,0.1,0.01818181818181818,,0.1,0.018181818181818184,116.35945153236389,,0.1,0.018181818181818184,0.011111111111111112
fashion_mnist,sgd,mse,5,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,115.94855809211731,,0.1,0.018181818181818184,0.016666666666666666
fashion_mnist,sgd,mse,5,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,115.30120754241943,,0.1,0.018181818181818184,0.027777777777777776
fashion_mnist,sgd,mse,5,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,115.54623627662659,,0.1,0.018181818181818184,0.011111111111111112
fashion_mnist,sgd,mse,5,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,116.4985933303833,,0.1,0.018181818181818184,0.016666666666666666
fashion_mnist,sgd,mse,6,0.05,0.002112166945933183,0.9211111111111111,0.9204249258869885,0.0409717783331871,0.71,0.7093781458218125,96.32862710952759,0.03926205635070801,0.774,0.7727702770331772,0.013333333333333334
fashion_mnist,sgd,mse,6,0.08340502686000296,0.0037855711569636697,0.8677777777777778,0.8646863900674338,0.04131244495511055,0.72,0.7056164577334991,98.15701246261597,0.03991181030869484,0.745,0.737803225398278,0.013333333333333334
fashion_mnist,sgd,mse,6,0.1391279701103562,0.004805829705461898,0.8888888888888888,0.889671794076036,0.03831275552511215,0.77,0.7773546184301332,97.05352354049683,0.03898262232542038,0.758,0.7608910695060452,0.013333333333333334
fashion_mnist,sgd,mse,6,0.23207944168063888,0.035212707907582325,0.7244444444444444,0.6934961176239799,0.0570361465215683,0.57,0.5364076897661499,98.01060914993286,0.06163565814495087,0.626,0.594221175442059,0.013333333333333334
fashion_mnist,sgd,mse,6,0.38713184134056344,0.10000000149011612,0.10222222222222223,0.024179016004742145,0.10027874261140823,0.1,0.01904761904761905,97.51805186271667,0.10012008249759674,0.1,0.02010073029463611,0.013333333333333334
fashion_mnist,sgd,mse,6,0.6457748325074419,,0.1,0.01818181818181818,,0.1,0.018181818181818184,98.27685451507568,,0.1,0.018181818181818184,0.013333333333333334
fashion_mnist,sgd,mse,6,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,98.17625641822815,,0.1,0.018181818181818184,0.013333333333333334
fashion_mnist,sgd,mse,6,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,97.63234210014343,,0.1,0.018181818181818184,100.0
fashion_mnist,sgd,mse,6,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,97.21105527877808,,0.1,0.018181818181818184,0.013333333333333334
fashion_mnist,sgd,mse,6,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,97.85479593276978,,0.1,0.018181818181818184,0.013333333333333334
fashion_mnist,sgd,mse,7,0.05,0.0021064969829379244,0.9233333333333333,0.9229280604958707,0.03549430891871452,0.8,0.7976509455456824,83.65872764587402,0.036236394196748734,0.779,0.7792162650733976,0.031007751937984496
fashion_mnist,sgd,mse,7,0.08340502686000296,0.0033245554722281328,0.9011111111111111,0.900656591268861,0.04162145406007767,0.74,0.7415636257970354,84.12297940254211,0.03679800033569336,0.767,0.7639058057876765,0.15503875968992248
fashion_mnist,sgd,mse,7,0.1391279701103562,0.0029974411456417916,0.8966666666666666,0.896300609515353,0.03849267587065697,0.77,0.7704511278195488,83.27294254302979,0.03646746650338173,0.771,0.7685380028566734,100.0
fashion_mnist,sgd,mse,7,0.23207944168063888,0.016940482805292176,0.8333333333333334,0.8280882503476594,0.04462769627571106,0.76,0.7547086968758795,83.77502942085266,0.04598485305905342,0.75,0.7433282886918451,33.457364341085274
fashion_mnist,sgd,mse,7,0.38713184134056344,0.09003953892708749,0.19666666666666666,0.12059731981344522,0.10576140135526657,0.17,0.09505376344086022,84.30169987678528,0.09365788847208023,0.168,0.09738231659364116,0.031007751937984496
fashion_mnist,sgd,mse,7,0.6457748325074419,,0.1,0.01818181818181818,,0.1,0.018181818181818184,83.59401059150696,,0.1,0.018181818181818184,0.031007751937984496
fashion_mnist,sgd,mse,7,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,83.80148339271545,,0.1,0.018181818181818184,0.031007751937984496
fashion_mnist,sgd,mse,7,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,83.56065273284912,,0.1,0.018181818181818184,0.015503875968992248
fashion_mnist,sgd,mse,7,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,83.8299012184143,,0.1,0.018181818181818184,0.031007751937984496
fashion_mnist,sgd,mse,7,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,83.37192845344543,,0.1,0.018181818181818184,100.0
fashion_mnist,sgd,mse,9,0.05,0.0018898385573981004,0.9422222222222222,0.9420754961422704,0.0400988832116127,0.75,0.7505433214128867,65.47000432014465,0.038756515830755234,0.758,0.7563114186638711,0.03
fashion_mnist,sgd,mse,9,0.08340502686000296,0.002113254041153141,0.9322222222222222,0.931653525236627,0.03689821809530258,0.74,0.7344658029635819,65.62328934669495,0.03524254634976387,0.778,0.7761171042100488,6.77
fashion_mnist,sgd,mse,9,0.1391279701103562,0.00267426632011734,0.9177777777777778,0.9164566918634316,0.040428053587675095,0.77,0.7716761600972127,64.65729665756226,0.035322900861501694,0.78,0.7774230517878022,0.03
fashion_mnist,sgd,mse,9,0.23207944168063888,0.0040154522917487155,0.9244444444444444,0.9234520008322492,0.034567512571811676,0.76,0.7601503759398496,65.18994688987732,0.03532949835062027,0.786,0.781812324554992,0.02
fashion_mnist,sgd,mse,9,0.38713184134056344,0.10000000149011612,0.1,0.01818181818181818,0.10000000149011612,0.1,0.018181818181818184,65.4046585559845,0.10002259165048599,0.1,0.018181818181818184,0.05
fashion_mnist,sgd,mse,9,0.6457748325074419,,0.1,0.01818181818181818,,0.1,0.018181818181818184,66.18073344230652,,0.1,0.018181818181818184,0.02
fashion_mnist,sgd,mse,9,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,65.40923237800598,,0.1,0.018181818181818184,0.03
fashion_mnist,sgd,mse,9,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,65.47737956047058,,0.1,0.018181818181818184,0.04
fashion_mnist,sgd,mse,9,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,65.27157974243164,,0.1,0.018181818181818184,0.03
fashion_mnist,sgd,mse,9,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,64.73633980751038,,0.1,0.018181818181818184,0.02
fashion_mnist,sgd,mse,10,0.05,0.0031114634110267245,0.9422222222222222,0.9416353293951144,0.0367901511490345,0.8,0.8004055816904114,59.70843553543091,0.038128919899463654,0.757,0.7553327423999575,100.0
fashion_mnist,sgd,mse,10,0.08340502686000296,0.0035569748142012573,0.9233333333333333,0.921806680282511,0.03754881024360657,0.75,0.7534745955798587,58.96986389160156,0.037719156593084335,0.756,0.7513929074479734,0.022222222222222223
fashion_mnist,sgd,mse,10,0.1391279701103562,0.0032367253869375013,0.9411111111111111,0.9406685706754944,0.03962330147624016,0.76,0.7577823346244399,59.284350872039795,0.03594431281089783,0.76,0.7566758921650687,0.022222222222222223
fashion_mnist,sgd,mse,10,0.23207944168063888,0.0024605808245875475,0.9411111111111111,0.9406601279963823,0.0371192991733551,0.74,0.7400243255196816,59.345030307769775,0.034636784344911575,0.777,0.7715039996724657,0.022222222222222223
fashion_mnist,sgd,mse,10,0.38713184134056344,0.09133415234585603,0.18555555555555556,0.10335497508681867,0.09541133046150208,0.17,0.09348619072433557,58.609010219573975,0.09420043975114822,0.174,0.0947075545877941,0.14444444444444443
fashion_mnist,sgd,mse,10,0.6457748325074419,0.10000000149011612,0.10222222222222223,0.022509819613954908,0.10651696473360062,0.1,0.01834862385321101,58.281107664108276,5.567939281463623,0.102,0.022219830292592793,0.044444444444444446
fashion_mnist,sgd,mse,10,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,58.56173539161682,,0.1,0.018181818181818184,0.044444444444444446
fashion_mnist,sgd,mse,10,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,58.79089593887329,,0.1,0.018181818181818184,0.022222222222222223
fashion_mnist,sgd,mse,10,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,58.41781210899353,,0.1,0.018181818181818184,0.03333333333333333
fashion_mnist,sgd,mse,10,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,59.928529500961304,,0.1,0.018181818181818184,0.022222222222222223
fashion_mnist,sgd,mse,11,0.05,0.002329202529117221,0.9333333333333333,0.9328974048431786,0.04092428460717201,0.79,0.7901888410866738,54.63055348396301,0.040292542427778244,0.758,0.7547688703960548,4.0
fashion_mnist,sgd,mse,11,0.08340502686000296,0.0024406335342154386,0.9233333333333333,0.9226782786569221,0.03506828844547272,0.81,0.8070676691729324,54.78576946258545,0.037382274866104126,0.777,0.7744333411728889,100.0
fashion_mnist,sgd,mse,11,0.1391279701103562,0.0027756072830815875,0.9455555555555556,0.9454791616906334,0.04039543494582176,0.78,0.7781253490231818,54.8832426071167,0.03695104643702507,0.764,0.7591524276746143,0.024390243902439025
fashion_mnist,sgd,mse,11,0.23207944168063888,0.0055556378780992665,0.9177777777777778,0.916949995051363,0.03648027405142784,0.75,0.7514870509607351,54.70023536682129,0.03353867679834366,0.785,0.7821195277330559,0.024390243902439025
fashion_mnist,sgd,mse,11,0.38713184134056344,0.02732632686270446,0.6944444444444444,0.6488831844297666,0.0579393170773983,0.59,0.5417852228610742,55.60507678985596,0.05195887014269829,0.607,0.5598566541505017,0.06097560975609756
fashion_mnist,sgd,mse,11,0.6457748325074419,0.10000000149011612,0.1,0.01818181818181818,0.10000000149011612,0.1,0.018181818181818184,55.38388442993164,0.10000000149011612,0.1,0.018181818181818184,0.024390243902439025
fashion_mnist,sgd,mse,11,1.0772173450159417,0.10000000149011612,0.1,0.018404907975460124,1.3849743604660034,0.1,0.01851851851851852,54.26686120033264,7.13334846496582,0.1,0.01998424369747899,0.024390243902439025
fashion_mnist,sgd,mse,11,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,55.332406759262085,,0.1,0.018181818181818184,0.024390243902439025
fashion_mnist,sgd,mse,11,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,54.89707803726196,,0.1,0.018181818181818184,0.024390243902439025
fashion_mnist,sgd,mse,11,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,55.09670281410217,,0.1,0.018181818181818184,0.024390243902439025
fashion_mnist,sgd,mse,13,0.05,0.0020884420690191314,0.9577777777777777,0.9574512711571401,0.04268772527575493,0.72,0.7243925097949865,61.95697093009949,0.03965263441205025,0.755,0.753725217531967,0.02857142857142857
fashion_mnist,sgd,mse,13,0.08340502686000296,0.002968123123320408,0.9511111111111111,0.9505948330499743,0.04082930088043213,0.78,0.7753618895724158,61.61434078216553,0.03589604049921036,0.776,0.7706072215353088,0.5571428571428572
fashion_mnist,sgd,mse,13,0.1391279701103562,0.002530669002099931,0.9611111111111111,0.9611317536516407,0.03415535017848015,0.77,0.7679262773690019,46.09660983085632,0.03500627353787422,0.779,0.7795812123596996,0.02857142857142857
fashion_mnist,sgd,mse,13,0.23207944168063888,0.005544259809955422,0.9344444444444444,0.9341641145171503,0.0502806156873703,0.71,0.7052763370100831,46.39322066307068,0.04842893406748772,0.742,0.7422815830478778,14.957142857142857
fashion_mnist,sgd,mse,13,0.38713184134056344,0.026915154938719103,0.8,0.7718459067376188,0.05060022324323654,0.66,0.6274972228680669,46.03783917427063,0.05209239944815636,0.682,0.6525622205752035,0.02857142857142857
fashion_mnist,sgd,mse,13,0.6457748325074419,0.10000000149011612,0.1,0.01818181818181818,0.10000000149011612,0.1,0.018181818181818184,46.454357624053955,0.10000000149011612,0.1,0.018181818181818184,0.02857142857142857
fashion_mnist,sgd,mse,13,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,45.94856595993042,,0.1,0.018181818181818184,0.02857142857142857
fashion_mnist,sgd,mse,13,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,46.39541244506836,,0.1,0.018181818181818184,0.04285714285714286
fashion_mnist,sgd,mse,13,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,45.72884678840637,,0.1,0.018181818181818184,0.04285714285714286
fashion_mnist,sgd,mse,13,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,46.26054668426514,,0.1,0.018181818181818184,100.0
fashion_mnist,sgd,mse,14,0.05,0.003736651157178399,0.9477777777777778,0.9473604528426893,0.04216567426919937,0.75,0.7467650079239795,57.83193349838257,0.042228199541568756,0.74,0.7389367387480966,100.0
fashion_mnist,sgd,mse,14,0.08340502686000296,0.002530291645114438,0.9611111111111111,0.9611664696964004,0.039981137961149216,0.76,0.7652437747861088,43.92066526412964,0.03881406411528587,0.761,0.7624671524891381,0.03076923076923077
fashion_mnist,sgd,mse,14,0.1391279701103562,0.004178287659353631,0.9466666666666667,0.9458240834732838,0.03865065798163414,0.77,0.7616508211356104,57.11971163749695,0.03614037111401558,0.773,0.7696531605812948,0.03076923076923077
fashion_mnist,sgd,mse,14,0.23207944168063888,0.0026443014227582424,0.9644444444444444,0.964193426796976,0.033301882445812225,0.8,0.7983443457127667,43.47760772705078,0.034314170479774475,0.779,0.778977703914112,0.03076923076923077
fashion_mnist,sgd,mse,14,0.38713184134056344,0.022646656209746232,0.7444444444444445,0.7146505509254327,0.05315091088414192,0.64,0.5924629756208704,43.671913385391235,0.0507231242954731,0.644,0.6054778689108681,0.03076923076923077
fashion_mnist,sgd,mse,14,0.6457748325074419,0.10000000149011612,0.1,0.01818181818181818,0.10000000149011612,0.1,0.018181818181818184,57.49205684661865,0.10000000149011612,0.1,0.018181818181818184,0.07692307692307693
fashion_mnist,sgd,mse,14,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,41.769346475601196,,0.1,0.018181818181818184,0.06153846153846154
fashion_mnist,sgd,mse,14,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,57.59434676170349,,0.1,0.018181818181818184,0.046153846153846156
fashion_mnist,sgd,mse,14,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,42.63228988647461,,0.1,0.018181818181818184,0.03076923076923077
fashion_mnist,sgd,mse,14,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,43.77955102920532,,0.1,0.018181818181818184,0.03076923076923077
fashion_mnist,sgd,mse,17,0.05,0.0034409489009109,0.9511111111111111,0.9510505079335465,0.03898786008358002,0.77,0.7671506072784845,47.59071135520935,0.04247922822833061,0.748,0.7485930138418516,100.0
fashion_mnist,sgd,mse,17,0.08340502686000296,0.0021093814663849875,0.97,0.9699403787848196,0.0388154461979866,0.78,0.7837468671679199,47.401854515075684,0.0402056947350502,0.74,0.7389686079165819,0.16981132075471697
fashion_mnist,sgd,mse,17,0.1391279701103562,0.002672876917419064,0.9622222222222222,0.9618903912978843,0.038923416286706924,0.78,0.7772037044482863,46.93507409095764,0.03769019618630409,0.765,0.7615049306776493,0.03773584905660377
fashion_mnist,sgd,mse,17,0.23207944168063888,0.0018926253413323105,0.9644444444444444,0.9642603611270844,0.0314052551984787,0.78,0.7799916457811195,46.92203235626221,0.03394286334514618,0.779,0.7758634132424211,0.03773584905660377
fashion_mnist,sgd,mse,17,0.38713184134056344,0.014845310311479893,0.8488888888888889,0.8162936567369566,0.041678592562675476,0.68,0.6473157531509934,46.68080139160156,0.04065651819109917,0.714,0.681649134513199,0.03773584905660377
fashion_mnist,sgd,mse,17,0.6457748325074419,,0.1,0.01818181818181818,,0.1,0.018181818181818184,47.89439010620117,,0.1,0.018181818181818184,0.03773584905660377
fashion_mnist,sgd,mse,17,1.0772173450159417,0.10000000149011612,0.1,0.01820020222446916,0.10000000149011612,0.1,0.018181818181818184,47.09490728378296,0.14713388681411743,0.1,0.01821493624772313,0.03773584905660377
fashion_mnist,sgd,mse,17,1.796906831902313,,0.1,0.01818181818181818,,0.1,0.018181818181818184,47.22566485404968,,0.1,0.018181818181818184,0.09433962264150944
fashion_mnist,sgd,mse,17,2.9974212515947047,,0.1,0.01818181818181818,,0.1,0.018181818181818184,47.51066613197327,,0.1,0.018181818181818184,0.03773584905660377
fashion_mnist,sgd,mse,17,5.0,,0.1,0.01818181818181818,,0.1,0.018181818181818184,48.32933759689331,,0.1,0.018181818181818184,100.0
fashion_mnist,sgd,mse,19,0.05,0.0009869315570570174,0.9855555555555555,0.9855102195611933,0.04463883116841316,0.75,0.7532715121136172,32.4421067237854,0.04147503152489662,0.749,0.7495979769213099,0.041666666666666664
fashion_mnist,sgd,mse,19,0.08340502686000296,0.002741951173530192,0.9644444444444444,0.9643600690191109,0.03534932807087898,0.77,0.767150418866666,32.28888463973999,0.036271434277296066,0.77,0.7685352435306138,0.08333333333333333
fashion_mnist,sgd,mse,19,0.1391279701103562,0.0029625052686235165,0.96,0.9599822531486418,0.03761220723390579,0.76,0.75580997949419,33.023799419403076,0.03746848553419113,0.764,0.7620484207235751,0.041666666666666664
fashion_mnist,sgd,mse,19,0.23207944168063888,0.002745613427084829,0.9611111111111111,0.9609601766035232,0.03480943664908409,0.79,0.7905714285714285,32.77150225639343,0.03552999719977379,0.775,0.7735478420902365,0.041666666666666664
fashion_mnist,sgd,mse,19,0.38713184134056344,0.003601814030237923,0.95,0.9496774656186158,0.03759318217635155,0.78,0.7793216654944344,32.83860754966736,0.03302108123898506,0.804,0.8036402708989535,23.666666666666668
fashion_mnist,sgd,mse,19,0.6457748325074419,,0.1,0.01818181818181818,,0.1,0.018181818181818184,32.69764804840088,,0.1,0.018181818181818184,0.041666666666666664
fashion_mnist,sgd,mse,19,1.0772173450159417,,0.1,0.01818181818181818,,0.1,0.018181818181818184,32.927459478378296,,0.1,0.018181818181818184,0.125
