DATASET,OPTIMIZER,LOSS,MINI-BATCH SIZE,LEARNING RATE,TRAINING LOSS,TRAINING ACCURACY,TRAINING F1,VALIDATION LOSS,VALIDATION ACCURACY,VALIDATION F1,TOTAL TRAINING TIME,TEST LOSS,TEST ACCURACY,TEST F1,CONVERGED AT EPOCH
mnist,sgd,mse,6,0.38713184134056344,0.0035585669945803035,0.9677777777777777,0.9676848418108207,0.015726450830698013,0.93,0.9310024208005093,89.20720338821411,0.015422696247696877,0.928,0.9280907882898266,2.1133333333333333
mnist,sgd,mse,6,0.6457748325074419,0.05222345201814354,0.48,0.3955458215806757,0.05801717936992645,0.48,0.3626036815968166,91.12074041366577,0.06114720553159714,0.469,0.37637866484351445,0.013333333333333334
mnist,sgd,mse,6,1.0772173450159417,0.09955555707216263,0.1,0.020011136346181277,0.10000000149011612,0.1,0.018181818181818184,94.67336320877075,0.10000000149011612,0.098,0.017493624772313296,100.0
mnist,sgd,mse,6,1.796906831902313,0.10000000149011612,0.09888888888888889,0.01794314191867709,0.1032537966966629,0.1,0.01834862385321101,92.00995445251465,0.16154322028160095,0.098,0.01765441176470588,0.02
mnist,sgd,mse,6,2.9974212515947047,0.10000000149011612,0.09888888888888889,0.018146620847651774,0.24396611750125885,0.1,0.01851851851851852,92.79816389083862,0.22934584319591522,0.099,0.019467304943319705,0.013333333333333334
mnist,sgd,mse,6,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,92.2715015411377,,0.098,0.017493624772313296,0.02666666666666667
mnist,sgd,mse,7,0.05,0.0008859379499027088,0.9855555555555555,0.9855409914753211,0.02076832205057144,0.89,0.8915081470144399,87.02686285972595,0.01991770975291729,0.901,0.9005498460377597,0.046511627906976744
mnist,sgd,mse,7,0.08340502686000296,0.0019934976962949114,0.9722222222222222,0.9721345024423883,0.016214989125728607,0.92,0.9196667694190913,87.33675360679626,0.018423648551106453,0.918,0.9175730220805027,0.015503875968992248
mnist,sgd,mse,7,0.1391279701103562,0.0013292254052150421,0.9844444444444445,0.9844464219030735,0.017822517082095146,0.9,0.8977114410357445,86.70631885528564,0.015244442969560623,0.935,0.9349415169155122,0.023255813953488372
mnist,sgd,mse,7,0.23207944168063888,0.0018834166702096445,0.9755555555555555,0.9754893569036583,0.014251681976020336,0.93,0.9290241702741702,86.94179272651672,0.013069989159703255,0.944,0.9438153855699613,0.17829457364341086
mnist,sgd,mse,7,0.38713184134056344,0.0014411899357895663,0.9777777777777777,0.9777516696781415,0.011845586821436882,0.94,0.940759653143554,87.36234164237976,0.012827117927372456,0.933,0.9327842314287361,0.937984496124031
mnist,sgd,mse,7,0.6457748325074419,0.014179644739774913,0.8533333333333334,0.8204781271261017,0.03136733919382095,0.8,0.7645928755340521,87.05518436431885,0.02823568694293499,0.811,0.7748297694242776,1.7286821705426356
mnist,sgd,mse,7,1.0772173450159417,0.08098055387652198,0.2866666666666667,0.20080398023309853,0.0835801437497139,0.29,0.18896103896103894,87.06694889068604,0.08304571360349655,0.286,0.1940453259603159,0.023255813953488372
mnist,sgd,mse,7,1.796906831902313,0.10000000149011612,0.09888888888888889,0.017798000224693855,0.21606239676475525,0.1,0.018181818181818184,87.53491139411926,0.25573766231536865,0.098,0.017493624772313296,0.031007751937984496
mnist,sgd,mse,7,2.9974212515947047,0.10000000149011612,0.09888888888888889,0.017798000224693855,0.10000000149011612,0.1,0.018181818181818184,87.18651866912842,0.10000000149011612,0.098,0.017493624772313296,0.046511627906976744
mnist,sgd,mse,7,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,87.0515239238739,,0.098,0.017493624772313296,0.015503875968992248
mnist,sgd,mse,9,0.05,0.0012222280529352065,0.9844444444444445,0.9843640345102168,0.020307986065745354,0.93,0.9300418660287082,61.94764566421509,0.018903976306319237,0.915,0.9149520882374325,0.02
mnist,sgd,mse,9,0.08340502686000296,0.0011112195450402361,0.9833333333333333,0.9833417449624889,0.01564885303378105,0.94,0.9397168947323746,62.845420360565186,0.017300119623541832,0.909,0.9088616859096005,0.69
mnist,sgd,mse,9,0.1391279701103562,0.0010002523757511295,0.9911111111111112,0.991123733140864,0.014114823192358017,0.95,0.9497168947323744,66.53337502479553,0.014361252076923847,0.947,0.9469039646081364,100.0
mnist,sgd,mse,9,0.23207944168063888,0.001333515590729668,0.9822222222222222,0.982197193871529,0.011651848442852497,0.95,0.9509340681005777,66.71685695648193,0.013677632436156273,0.944,0.94374095263799,0.15
mnist,sgd,mse,9,0.38713184134056344,0.001668987157878803,0.9777777777777777,0.9777902485921954,0.01541469618678093,0.91,0.909294708279262,62.79203653335571,0.013155504129827023,0.936,0.9359123279232798,1.26
mnist,sgd,mse,9,0.6457748325074419,0.001560094708223687,0.9844444444444445,0.9844512716425321,0.011217556893825531,0.94,0.9405262303243189,63.484013080596924,0.011732553131878376,0.939,0.9387041922933707,1.58
mnist,sgd,mse,9,1.0772173450159417,0.0717783948406577,0.38222222222222224,0.2915712034802422,0.0753086730837822,0.38,0.2744785999868913,64.49821662902832,0.07563460618257523,0.374,0.2778778658684378,0.02
mnist,sgd,mse,9,1.796906831902313,0.10000000149011612,0.10333333333333333,0.027851782220517235,0.10010509938001633,0.1,0.01851851851851852,63.10468769073486,0.10465621203184128,0.097,0.020804832713754644,0.03
mnist,sgd,mse,9,2.9974212515947047,0.10000000149011612,0.09888888888888889,0.017924869880063362,0.10000000149011612,0.1,0.018181818181818184,64.00404047966003,126.51286315917969,0.098,0.01758974358974359,0.02
mnist,sgd,mse,9,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,64.58811068534851,,0.098,0.017493624772313296,0.02
mnist,sgd,mse,10,0.05,0.0008889061110036906,0.9844444444444445,0.9844571425400994,0.020345453172922134,0.93,0.9303533834586466,59.45038414001465,0.018526339903473854,0.917,0.9167815162494287,0.022222222222222223
mnist,sgd,mse,10,0.08340502686000296,0.0010000432001590139,0.9877777777777778,0.9878255204885739,0.015934672206640244,0.93,0.9303759398496241,59.73702692985535,0.01648690737783909,0.931,0.9308147610046923,0.044444444444444446
mnist,sgd,mse,10,0.1391279701103562,0.0010000195021309247,0.9911111111111112,0.9911060755124665,0.015006477013230324,0.94,0.9396392496392495,60.57735776901245,0.014923425391316414,0.937,0.9367505962375845,100.0
mnist,sgd,mse,10,0.23207944168063888,0.000889344969707986,0.9933333333333333,0.9933329316690395,0.015197739005088806,0.94,0.9397478544846966,59.69781136512756,0.012755494564771652,0.938,0.9377515480900432,100.0
mnist,sgd,mse,10,0.38713184134056344,0.001334949525288683,0.9877777777777778,0.9877516504508145,0.00900896918028593,0.94,0.9403267527106536,58.902995586395264,0.013546688482165337,0.93,0.9295148559198946,0.3
mnist,sgd,mse,10,0.6457748325074419,0.0021147472367595635,0.9755555555555555,0.9755343253740051,0.012253446504473686,0.93,0.9307345904869124,60.0159866809845,0.012632432393729687,0.934,0.9338210451752478,0.022222222222222223
mnist,sgd,mse,10,1.0772173450159417,0.05089012220915821,0.49,0.3992224725648714,0.05496848002076149,0.49,0.3938729386555474,61.05112838745117,0.055171385407447815,0.482,0.38894890888003253,0.022222222222222223
mnist,sgd,mse,10,1.796906831902313,0.06100380557278792,0.4866666666666667,0.3953789986436347,0.06728500872850418,0.45,0.35217514124293786,58.96013832092285,0.06698049604892731,0.469,0.36767103044421207,0.022222222222222223
mnist,sgd,mse,10,2.9974212515947047,0.10000000149011612,0.1,0.020049122052164647,0.10000000149011612,0.1,0.018181818181818184,58.6497688293457,0.1488325446844101,0.1,0.021493650503202195,100.0
mnist,sgd,mse,10,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,59.12439155578613,,0.098,0.017493624772313296,0.044444444444444446
mnist,sgd,mse,11,0.05,0.0005545016447345461,0.9944444444444445,0.9944389803455269,0.018833283334970474,0.92,0.9206407322654462,58.11085486412048,0.0200934000313282,0.908,0.9077805558749109,100.0
mnist,sgd,mse,11,0.08340502686000296,0.00044348936940102754,0.9933333333333333,0.9933495789875776,0.016503041610121727,0.91,0.9114134768740031,58.13369083404541,0.016080422326922417,0.927,0.9266992884203784,0.07317073170731707
mnist,sgd,mse,11,0.1391279701103562,0.0011088256444780715,0.9877777777777778,0.987772048404845,0.016491258516907692,0.91,0.9118991814186324,57.968408823013306,0.015441241674125195,0.924,0.9236842751736549,0.0975609756097561
mnist,sgd,mse,11,0.23207944168063888,0.0011092664898619115,0.9922222222222222,0.9922345555426585,0.016031539067626,0.93,0.931136088302598,58.384851694107056,0.014082019217312336,0.936,0.9359645413827762,0.024390243902439025
mnist,sgd,mse,11,0.38713184134056344,0.0007784623061620024,0.99,0.9899692316395181,0.014341101050376892,0.92,0.9195148745303543,58.03357553482056,0.01202920638024807,0.933,0.9328238733202295,0.024390243902439025
mnist,sgd,mse,11,0.6457748325074419,0.0016670799930600063,0.98,0.980083688498657,0.013051341287791729,0.93,0.929432008050429,57.99789643287659,0.011361372657120228,0.945,0.9450261587818174,0.15853658536585366
mnist,sgd,mse,11,1.0772173450159417,0.05209492326418801,0.48,0.39779335199441135,0.05991246923804283,0.44,0.3557667826856143,58.99643397331238,0.058359093964099884,0.458,0.36834795095195144,0.04878048780487805
mnist,sgd,mse,11,1.796906831902313,0.09143884625376725,0.18666666666666668,0.10569647696476964,0.0935172438621521,0.18,0.09980198019801981,58.52128863334656,0.09373075515031815,0.176,0.09543591304347825,0.024390243902439025
mnist,sgd,mse,11,2.9974212515947047,0.10000000149011612,0.09888888888888889,0.017798000224693855,0.10000000149011612,0.1,0.018181818181818184,58.11907482147217,0.10002093017101288,0.098,0.01750957155879672,0.024390243902439025
mnist,sgd,mse,11,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,58.03156661987305,,0.098,0.017493624772313296,0.024390243902439025
mnist,sgd,mse,13,0.05,0.0004396826080614805,0.9922222222222222,0.9922225627281475,0.016781728714704514,0.94,0.9398412698412699,108.7828438282013,0.018615178763866425,0.916,0.9156792480727399,0.07142857142857142
mnist,sgd,mse,13,0.08340502686000296,0.0005494596583132906,0.99,0.9899869398627481,0.02072681114077568,0.88,0.8800461045662284,106.94192028045654,0.020344845950603485,0.9,0.8998933315953092,0.02857142857142857
mnist,sgd,mse,13,0.1391279701103562,0.00044009878960769974,0.9944444444444445,0.9944435633862893,0.01646372303366661,0.92,0.9209153454045095,57.98766779899597,0.014879472553730011,0.936,0.9358704679056479,0.02857142857142857
mnist,sgd,mse,13,0.23207944168063888,0.0007694997517549699,0.9933333333333333,0.9933258954400792,0.0133739672601223,0.93,0.930759653143554,58.65470027923584,0.012754818424582481,0.941,0.9409792059444976,0.3142857142857143
mnist,sgd,mse,13,0.38713184134056344,0.0005504401886964518,0.9944444444444445,0.9944508186407724,0.011219564825296402,0.95,0.9511360883025979,58.31925415992737,0.01158137246966362,0.951,0.9508999492527375,0.02857142857142857
mnist,sgd,mse,13,0.6457748325074419,0.001321643438046546,0.9822222222222222,0.9822474309594534,0.011764590628445148,0.93,0.9298669227416367,57.72997689247131,0.012694627046585083,0.932,0.9318119780428038,0.08571428571428572
mnist,sgd,mse,13,1.0772173450159417,0.011873079268697698,0.8833333333333333,0.8459421267425006,0.02056107111275196,0.85,0.812085516822359,58.486428022384644,0.02076084539294243,0.841,0.8052071976902614,0.08571428571428572
mnist,sgd,mse,13,1.796906831902313,0.10000000149011612,0.09888888888888889,0.017834065068107623,0.10000000894069672,0.1,0.01834862385321101,58.02151536941528,0.1000000387430191,0.098,0.01750957155879672,0.08571428571428572
mnist,sgd,mse,13,2.9974212515947047,0.10000000149011612,0.09333333333333334,0.01691785471826205,0.10000000149011612,0.1,0.018181818181818184,58.01016616821289,0.10524504631757736,0.091,0.018225702618304113,100.0
mnist,sgd,mse,13,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,58.0105357170105,,0.098,0.017493624772313296,100.0
mnist,sgd,mse,14,0.05,0.0013187388806687982,0.9877777777777778,0.987770137291654,0.022936444729566574,0.88,0.878851451266312,99.27031517028809,0.0196538083255291,0.907,0.90671314633133,0.03076923076923077
mnist,sgd,mse,14,0.08340502686000296,0.0006593462366523754,0.99,0.9900234316016361,0.02188413217663765,0.91,0.9098063340168604,58.83844876289368,0.018997922539711,0.916,0.9156296278339151,0.03076923076923077
mnist,sgd,mse,14,0.1391279701103562,0.0006593636541410234,0.9911111111111112,0.9911113648252773,0.015572311356663704,0.94,0.939390142021721,100.04047203063965,0.015590636990964413,0.928,0.9278183698760011,0.07692307692307693
mnist,sgd,mse,14,0.23207944168063888,0.0005498751849219073,0.9944444444444445,0.9944429222618395,0.013698277994990349,0.93,0.9302363752518552,57.91617798805237,0.014015249907970428,0.936,0.9357364112855194,0.26153846153846155
mnist,sgd,mse,14,0.38713184134056344,0.0009903740265171516,0.9933333333333333,0.9933338889133178,0.011877515353262424,0.94,0.9397478544846964,57.9091739654541,0.013038871809840202,0.939,0.9387366307991539,0.046153846153846156
mnist,sgd,mse,14,0.6457748325074419,0.0007718490711703488,0.9922222222222222,0.9922225150560592,0.008131850510835648,0.96,0.9603827751196172,98.87799382209778,0.00940302200615406,0.956,0.9559181116906995,0.03076923076923077
mnist,sgd,mse,14,1.0772173450159417,0.012600103356775295,0.8744444444444445,0.8383319758658038,0.01730123907327652,0.86,0.822088227103707,57.76685428619385,0.019249632954597473,0.856,0.818875726284451,0.03076923076923077
mnist,sgd,mse,14,1.796906831902313,0.08054994436410758,0.29,0.20652642585839306,0.08300524950027466,0.3,0.19105691056910565,98.25124001502991,0.08311416208744049,0.282,0.18851811303038277,0.03076923076923077
mnist,sgd,mse,14,2.9974212515947047,0.10000000149011612,0.09888888888888889,0.017798000224693855,0.10000000149011612,0.1,0.018181818181818184,58.56963562965393,0.10000000149011612,0.098,0.017493624772313296,0.06153846153846154
mnist,sgd,mse,14,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,57.69808769226074,,0.098,0.017493624772313296,0.03076923076923077
mnist,sgd,mse,17,0.05,0.0021157721880153257,0.98,0.9799860790578807,0.023885753005743027,0.89,0.8870803160734511,82.4882402420044,0.024004656821489334,0.884,0.8833399895323604,0.03773584905660377
mnist,sgd,mse,17,0.08340502686000296,0.0004439792262247088,0.9922222222222222,0.9922349186639343,0.01713268645107746,0.94,0.9393090569561157,83.14961171150208,0.01759926974773407,0.93,0.9297597092779264,0.03773584905660377
mnist,sgd,mse,17,0.1391279701103562,0.0005550403704657832,0.9933333333333333,0.9933542345958165,0.01962968148291111,0.87,0.8680034572597503,82.57896494865417,0.0176689475774765,0.919,0.9188701956419847,0.03773584905660377
mnist,sgd,mse,17,0.23207944168063888,0.0012210161148601092,0.9888888888888889,0.9888761097780778,0.015378111973404884,0.93,0.930224044960887,83.94442343711853,0.014194744639098644,0.936,0.9359810121713682,0.03773584905660377
mnist,sgd,mse,17,0.38713184134056344,0.00044471298247385503,0.9933333333333333,0.9933460289683382,0.012624725699424744,0.93,0.9297729171413381,82.60305285453796,0.012833685614168644,0.947,0.946796459315537,0.07547169811320754
mnist,sgd,mse,17,0.6457748325074419,0.001223620287111368,0.9866666666666667,0.986624676928889,0.012295078486204147,0.92,0.9214786112766998,83.94829821586609,0.011331439949572086,0.947,0.9470151639381158,12.69811320754717
mnist,sgd,mse,17,1.0772173450159417,0.011670932321307328,0.8811111111111111,0.8440524293677748,0.019747894257307053,0.85,0.8144320161632558,82.26557540893555,0.020613988861441612,0.846,0.8094579702055104,0.8301886792452831
mnist,sgd,mse,17,1.796906831902313,0.09121118626504574,0.18555555555555556,0.10523010859242743,0.09195142239332199,0.19,0.10208333333333332,81.72801995277405,0.0929940938949585,0.179,0.09725562743540271,0.03773584905660377
mnist,sgd,mse,17,2.9974212515947047,0.10000000149011612,0.09888888888888889,0.017798000224693855,0.10000000149011612,0.1,0.018181818181818184,83.14916968345642,0.10000000149011612,0.098,0.017493624772313296,0.03773584905660377
mnist,sgd,mse,17,5.0,,0.09888888888888889,0.017798000224693855,,0.1,0.018181818181818184,81.13392996788025,,0.098,0.017493624772313296,0.05660377358490566
